year_film,year_ceremony,ceremony,category,name,film,winner,race
1947,1948,20,ACTRESS IN A SUPPORTING ROLE,Anne Revere,Gentleman's Agreement,FALSE,white
1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Barbara Bel Geddes,I Remember Mama,FALSE,white
1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Ellen Corby,I Remember Mama,FALSE,white
1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,Johnny Belinda,FALSE,white
1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Jean Simmons,Hamlet,FALSE,white
1948,1949,21,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Key Largo,TRUE,white
1949,1950,22,ACTRESS IN A SUPPORTING ROLE,Ethel Barrymore,Pinky,FALSE,white
1949,1950,22,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,Come to the Stable,FALSE,white
1949,1950,22,ACTRESS IN A SUPPORTING ROLE,Elsa Lanchester,Come to the Stable,FALSE,white
1949,1950,22,ACTRESS IN A SUPPORTING ROLE,Mercedes McCambridge,All the King's Men,TRUE,white
1949,1950,22,ACTRESS IN A SUPPORTING ROLE,Ethel Waters,Pinky,FALSE,black
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Hope Emerson,Caged,FALSE,white
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Celeste Holm,All about Eve,FALSE,white
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Josephine Hull,Harvey,TRUE,white
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Nancy Olson,Sunset Blvd.,FALSE,white
1950,1951,23,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,All about Eve,FALSE,white
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Joan Blondell,The Blue Veil,FALSE,white
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Mildred Dunnock,Death of a Salesman,FALSE,white
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Lee Grant,Detective Story,FALSE,white
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Kim Hunter,A Streetcar Named Desire,TRUE,white
1951,1952,24,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,The Mating Season,FALSE,white
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Gloria Grahame,The Bad and the Beautiful,TRUE,white
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Jean Hagen,Singin' in the Rain,FALSE,white
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Colette Marchand,Moulin Rouge,FALSE,white
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Terry Moore,"Come Back, Little Sheba",FALSE,white
1952,1953,25,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,With a Song in My Heart,FALSE,white
1953,1954,26,ACTRESS IN A SUPPORTING ROLE,Grace Kelly,Mogambo,FALSE,white
1953,1954,26,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,Hondo,FALSE,white
1953,1954,26,ACTRESS IN A SUPPORTING ROLE,Marjorie Rambeau,Torch Song,FALSE,white
1953,1954,26,ACTRESS IN A SUPPORTING ROLE,Donna Reed,From Here to Eternity,TRUE,white
1953,1954,26,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Pickup on South Street,FALSE,white
1954,1955,27,ACTRESS IN A SUPPORTING ROLE,Nina Foch,Executive Suite,FALSE,white
1954,1955,27,ACTRESS IN A SUPPORTING ROLE,Katy Jurado,Broken Lance,FALSE,hispanic
1954,1955,27,ACTRESS IN A SUPPORTING ROLE,Eva Marie Saint,On the Waterfront,TRUE,white
1954,1955,27,ACTRESS IN A SUPPORTING ROLE,Jan Sterling,The High and the Mighty,FALSE,white
1954,1955,27,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,The High and the Mighty,FALSE,white
1955,1956,28,ACTRESS IN A SUPPORTING ROLE,Betsy Blair,Marty,FALSE,white
1955,1956,28,ACTRESS IN A SUPPORTING ROLE,Peggy Lee,Pete Kelly's Blues,FALSE,white
1955,1956,28,ACTRESS IN A SUPPORTING ROLE,Marisa Pavan,The Rose Tattoo,FALSE,white
1955,1956,28,ACTRESS IN A SUPPORTING ROLE,Jo Van Fleet,East of Eden,TRUE,white
1955,1956,28,ACTRESS IN A SUPPORTING ROLE,Natalie Wood,Rebel without a Cause,FALSE,white
1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Mildred Dunnock,Baby Doll,FALSE,white
1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Eileen Heckart,The Bad Seed,FALSE,white
1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Mercedes McCambridge,Giant,FALSE,white
1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Patty McCormack,The Bad Seed,FALSE,white
1956,1957,29,ACTRESS IN A SUPPORTING ROLE,Dorothy Malone,Written on the Wind,TRUE,white
1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Carolyn Jones,The Bachelor Party,FALSE,white
1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Elsa Lanchester,Witness for the Prosecution,FALSE,white
1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Hope Lange,Peyton Place,FALSE,white
1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Miyoshi Umeki,Sayonara,TRUE,asian
1957,1958,30,ACTRESS IN A SUPPORTING ROLE,Diane Varsi,Peyton Place,FALSE,white
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Peggy Cass,Auntie Mame,FALSE,white
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,Separate Tables,TRUE,white
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Martha Hyer,Some Came Running,FALSE,white
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Lonelyhearts,FALSE,white
1958,1959,31,ACTRESS IN A SUPPORTING ROLE,Cara Williams,The Defiant Ones,FALSE,white
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Hermione Baddeley,Room at the Top,FALSE,white
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Susan Kohner,Imitation of Life,FALSE,white
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Juanita Moore,Imitation of Life,FALSE,black
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Pillow Talk,FALSE,white
1959,1960,32,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Diary of Anne Frank,TRUE,white
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Glynis Johns,The Sundowners,FALSE,white
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Shirley Jones,Elmer Gantry,TRUE,white
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Shirley Knight,The Dark at the Top of the Stairs,FALSE,white
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Janet Leigh,Psycho,FALSE,white
1960,1961,33,ACTRESS IN A SUPPORTING ROLE,Mary Ure,Sons and Lovers,FALSE,white
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Fay Bainter,The Children's Hour,FALSE,white
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Judy Garland,Judgment at Nuremberg,FALSE,white
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Lotte Lenya,The Roman Spring of Mrs. Stone,FALSE,white
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Una Merkel,Summer and Smoke,FALSE,white
1961,1962,34,ACTRESS IN A SUPPORTING ROLE,Rita Moreno,West Side Story,TRUE,hispanic
1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Mary Badham,To Kill a Mockingbird,FALSE,white
1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Patty Duke,The Miracle Worker,TRUE,white
1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Shirley Knight,Sweet Bird of Youth,FALSE,white
1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Angela Lansbury,The Manchurian Candidate,FALSE,white
1962,1963,35,ACTRESS IN A SUPPORTING ROLE,Thelma Ritter,Birdman of Alcatraz,FALSE,white
1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Diane Cilento,Tom Jones,FALSE,white
1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Dame Edith Evans,Tom Jones,FALSE,white
1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Joyce Redman,Tom Jones,FALSE,white
1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Margaret Rutherford,The V.I.P.s,TRUE,white
1963,1964,36,ACTRESS IN A SUPPORTING ROLE,Lilia Skala,Lilies of the Field,FALSE,white
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Gladys Cooper,My Fair Lady,FALSE,white
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Dame Edith Evans,The Chalk Garden,FALSE,white
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Grayson Hall,The Night of the Iguana,FALSE,white
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Lila Kedrova,Zorba the Greek,TRUE,white
1964,1965,37,ACTRESS IN A SUPPORTING ROLE,Agnes Moorehead,"Hush...Hush, Sweet Charlotte",FALSE,white
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Inside Daisy Clover,FALSE,white
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Joyce Redman,Othello,FALSE,white
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,Othello,FALSE,white
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,A Patch of Blue,TRUE,white
1965,1966,38,ACTRESS IN A SUPPORTING ROLE,Peggy Wood,The Sound of Music,FALSE,white
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Sandy Dennis,Who's Afraid of Virginia Woolf?,TRUE,white
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Wendy Hiller,A Man for All Seasons,FALSE,white
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Jocelyne Lagarde,Hawaii,FALSE,Tahitian
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Vivien Merchant,Alfie,FALSE,white
1966,1967,39,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,You're a Big Boy Now,FALSE,white
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Carol Channing,Thoroughly Modern Millie,FALSE,white
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Mildred Natwick,Barefoot in the Park,FALSE,white
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Estelle Parsons,Bonnie and Clyde,TRUE,white
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Beah Richards,Guess Who's Coming to Dinner,FALSE,black
1967,1968,40,ACTRESS IN A SUPPORTING ROLE,Katharine Ross,The Graduate,FALSE,white
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Lynn Carlin,Faces,FALSE,white
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Ruth Gordon,Rosemary's Baby,TRUE,white
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Sondra Locke,The Heart Is a Lonely Hunter,FALSE,white
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Kay Medford,Funny Girl,FALSE,white
1968,1969,41,ACTRESS IN A SUPPORTING ROLE,Estelle Parsons,"Rachel, Rachel",FALSE,white
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Catherine Burns,Last Summer,FALSE,white
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Dyan Cannon,Bob & Carol & Ted & Alice,FALSE,white
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Goldie Hawn,Cactus Flower,TRUE,white
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Sylvia Miles,Midnight Cowboy,FALSE,white
1969,1970,42,ACTRESS IN A SUPPORTING ROLE,Susannah York,"They Shoot Horses, Don't They?",FALSE,white
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Karen Black,Five Easy Pieces,FALSE,white
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Lee Grant,The Landlord,FALSE,white
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Helen Hayes,Airport,TRUE,white
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Sally Kellerman,M*A*S*H,FALSE,white
1970,1971,43,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Airport,FALSE,white
1971,1972,44,ACTRESS IN A SUPPORTING ROLE,Ann-Margret,Carnal Knowledge,FALSE,white
1971,1972,44,ACTRESS IN A SUPPORTING ROLE,Ellen Burstyn,The Last Picture Show,FALSE,white
1971,1972,44,ACTRESS IN A SUPPORTING ROLE,Barbara Harris,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things about Me?,FALSE,white
1971,1972,44,ACTRESS IN A SUPPORTING ROLE,Cloris Leachman,The Last Picture Show,TRUE,white
1971,1972,44,ACTRESS IN A SUPPORTING ROLE,Margaret Leighton,The Go-Between,FALSE,white
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Jeannie Berlin,The Heartbreak Kid,FALSE,white
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Eileen Heckart,Butterflies Are Free,TRUE,white
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,Pete 'n' Tillie,FALSE,white
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Susan Tyrrell,Fat City,FALSE,white
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Poseidon Adventure,FALSE,white
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Linda Blair,The Exorcist,FALSE,white
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Candy Clark,American Graffiti,FALSE,white
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Paper Moon,FALSE,white
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Tatum O'Neal,Paper Moon,TRUE,white
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Sylvia Sidney,"Summer Wishes, Winter Dreams",FALSE,white
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Ingrid Bergman,Murder on the Orient Express,TRUE,white
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Valentina Cortese,Day for Night,FALSE,white
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Blazing Saddles,FALSE,white
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Alice Doesn't Live Here Anymore,FALSE,white
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Talia Shire,The Godfather Part II,FALSE,white
1975,1976,48,ACTRESS IN A SUPPORTING ROLE,Ronee Blakley,Nashville,FALSE,white
1975,1976,48,ACTRESS IN A SUPPORTING ROLE,Lee Grant,Shampoo,TRUE,white
1975,1976,48,ACTRESS IN A SUPPORTING ROLE,Sylvia Miles,"Farewell, My Lovely",FALSE,white
1975,1976,48,ACTRESS IN A SUPPORTING ROLE,Lily Tomlin,Nashville,FALSE,white
1975,1976,48,ACTRESS IN A SUPPORTING ROLE,Brenda Vaccaro,Jacqueline Susann's Once Is Not Enough,FALSE,white
1976,1977,49,ACTRESS IN A SUPPORTING ROLE,Jane Alexander,All the President's Men,FALSE,white
1976,1977,49,ACTRESS IN A SUPPORTING ROLE,Jodie Foster,Taxi Driver,FALSE,white
1976,1977,49,ACTRESS IN A SUPPORTING ROLE,Lee Grant,Voyage of the Damned,FALSE,white
1976,1977,49,ACTRESS IN A SUPPORTING ROLE,Piper Laurie,Carrie,FALSE,white
1976,1977,49,ACTRESS IN A SUPPORTING ROLE,Beatrice Straight,Network,TRUE,white
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Leslie Browne,The Turning Point,FALSE,white
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Quinn Cummings,The Goodbye Girl,FALSE,white
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Close Encounters of the Third Kind,FALSE,white
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Vanessa Redgrave,Julia,TRUE,white
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Tuesday Weld,Looking for Mr. Goodbar,FALSE,white
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Dyan Cannon,Heaven Can Wait,FALSE,white
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Penelope Milford,Coming Home,FALSE,white
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,California Suite,TRUE,white
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Interiors,FALSE,white
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,The Deer Hunter,FALSE,white
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Jane Alexander,Kramer vs. Kramer,FALSE,white
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Barbara Barrie,Breaking Away,FALSE,white
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Candice Bergen,Starting Over,FALSE,white
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Mariel Hemingway,Manhattan,FALSE,white
1979,1980,52,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,Kramer vs. Kramer,TRUE,white
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eileen Brennan,Private Benjamin,FALSE,white
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eva Le Gallienne,Resurrection,FALSE,white
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Cathy Moriarty,Raging Bull,FALSE,white
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Diana Scarwid,Inside Moves,FALSE,white
1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Mary Steenburgen,Melvin and Howard,TRUE,white
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Absence of Malice,FALSE,white
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Jane Fonda,On Golden Pond,FALSE,white
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Joan Hackett,Only When I Laugh,FALSE,white
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Elizabeth McGovern,Ragtime,FALSE,white
1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Reds,TRUE,white
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,FALSE,white
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,FALSE,white
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,TRUE,white
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,FALSE,white
1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,FALSE,white
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Cher,Silkwood,FALSE,white
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Big Chill,FALSE,white
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,The Year of Living Dangerously,TRUE,white
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Amy Irving,Yentl,FALSE,white
1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Alfre Woodard,Cross Creek,FALSE,black
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,TRUE,white
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Natural,FALSE,white
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,Places in the Heart,FALSE,white
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Christine Lahti,Swing Shift,FALSE,white
1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,The Pope of Greenwich Village,FALSE,white
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,The Color Purple,FALSE,black
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,TRUE,white
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,Twice in a Lifetime,FALSE,white
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,Agnes of God,FALSE,white
1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,The Color Purple,FALSE,black
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Tess Harper,Crimes of the Heart,FALSE,white
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Piper Laurie,Children of a Lesser God,FALSE,white
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Mary Elizabeth Mastrantonio,The Color of Money,FALSE,white
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,A Room with a View,FALSE,white
1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Hannah and Her Sisters,TRUE,white
1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Norma Aleandro,Gaby - A True Story,FALSE,hispanic
1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Anne Archer,Fatal Attraction,FALSE,white
1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Olympia Dukakis,Moonstruck,TRUE,white
1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Anne Ramsey,Throw Momma from the Train,FALSE,white
1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Ann Sothern,The Whales of August,FALSE,white
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,Working Girl,FALSE,white
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Geena Davis,The Accidental Tourist,TRUE,white
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Mississippi Burning,FALSE,white
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Michelle Pfeiffer,Dangerous Liaisons,FALSE,white
1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Sigourney Weaver,Working Girl,FALSE,white
1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Brenda Fricker,My Left Foot,TRUE,white
1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,"Enemies, A Love Story",FALSE,white
1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Lena Olin,"Enemies, A Love Story",FALSE,white
1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Julia Roberts,Steel Magnolias,FALSE,white
1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Parenthood,FALSE,white
1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Annette Bening,The Grifters,FALSE,white
1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Lorraine Bracco,Good Fellas,FALSE,white
1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Whoopi Goldberg,Ghost,TRUE,black
1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Wild at Heart,FALSE,white
1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Mary McDonnell,Dances With Wolves,FALSE,white
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Rambling Rose,FALSE,white
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Juliette Lewis,Cape Fear,FALSE,white
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Kate Nelligan,The Prince of Tides,FALSE,white
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Mercedes Ruehl,The Fisher King,TRUE,white
1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Jessica Tandy,Fried Green Tomatoes,FALSE,white
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Judy Davis,Husbands and Wives,FALSE,white
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Joan Plowright,Enchanted April,FALSE,white
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Vanessa Redgrave,Howards End,FALSE,white
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Miranda Richardson,Damage,FALSE,white
1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,My Cousin Vinny,TRUE,white
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,The Firm,FALSE,white
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Anna Paquin,The Piano,TRUE,white
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Rosie Perez,Fearless,FALSE,white
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Winona Ryder,The Age of Innocence,FALSE,white
1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Emma Thompson,In the Name of the Father,FALSE,white
1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Rosemary Harris,Tom & Viv,FALSE,white
1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,The Madness of King George,FALSE,white
1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Uma Thurman,Pulp Fiction,FALSE,white
1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Jennifer Tilly,Bullets over Broadway,FALSE,white
1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Bullets over Broadway,TRUE,white
1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Joan Allen,Nixon,FALSE,white
1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Kathleen Quinlan,Apollo 13,FALSE,white
1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Mira Sorvino,Mighty Aphrodite,TRUE,white
1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Mare Winningham,Georgia,FALSE,white
1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Sense and Sensibility,FALSE,white
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Joan Allen,The Crucible,FALSE,white
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Lauren Bacall,The Mirror Has Two Faces,FALSE,white
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Juliette Binoche,The English Patient,TRUE,white
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Barbara Hershey,The Portrait of a Lady,FALSE,white
1996,1997,69,ACTRESS IN A SUPPORTING ROLE,Marianne Jean-Baptiste,Secrets & Lies,FALSE,black
1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Kim Basinger,L.A. Confidential,TRUE,white
1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,In & Out,FALSE,white
1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Minnie Driver,Good Will Hunting,FALSE,white
1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Julianne Moore,Boogie Nights,FALSE,white
1997,1998,70,ACTRESS IN A SUPPORTING ROLE,Gloria Stuart,Titanic,FALSE,white
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Kathy Bates,Primary Colors,FALSE,white
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Brenda Blethyn,Little Voice,FALSE,white
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Shakespeare in Love,TRUE,white
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Rachel Griffiths,Hilary and Jackie,FALSE,white
1998,1999,71,ACTRESS IN A SUPPORTING ROLE,Lynn Redgrave,Gods and Monsters,FALSE,white
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Toni Collette,The Sixth Sense,FALSE,white
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Angelina Jolie,"Girl, Interrupted",TRUE,white
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Being John Malkovich,FALSE,white
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Samantha Morton,Sweet and Lowdown,FALSE,white
1999,2000,72,ACTRESS IN A SUPPORTING ROLE,Chloë Sevigny,Boys Don't Cry,FALSE,white
2000,2001,73,ACTRESS IN A SUPPORTING ROLE,Judi Dench,Chocolat,FALSE,white
