id,year_film,year_ceremony,ceremony,category,name,film,winner,race,fixed_race
760,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Burt Reynolds,Boogie Nights,FALSE,white,white
761,1997,1998,70,ACTOR IN A SUPPORTING ROLE,Robin Williams,Good Will Hunting,TRUE,white,white
762,1998,1999,71,ACTOR IN A SUPPORTING ROLE,James Coburn,Affliction,TRUE,white,white
763,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Robert Duvall,A Civil Action,FALSE,white,white
764,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Truman Show,FALSE,white,white
765,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,Shakespeare in Love,FALSE,white,white
766,1998,1999,71,ACTOR IN A SUPPORTING ROLE,Billy Bob Thornton,A Simple Plan,FALSE,white,white
767,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Caine,The Cider House Rules,TRUE,white,white
768,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Tom Cruise,Magnolia,FALSE,white,white
769,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Michael Clarke Duncan,The Green Mile,FALSE,black,black
770,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Jude Law,The Talented Mr. Ripley,FALSE,white,white
771,1999,2000,72,ACTOR IN A SUPPORTING ROLE,Haley Joel Osment,The Sixth Sense,FALSE,white,white
772,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,The Contender,FALSE,white,white
773,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Shadow of the Vampire,FALSE,white,white
774,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,Traffic,TRUE,hispanic,hispanic
775,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Albert Finney,Erin Brockovich,FALSE,white,white
776,2000,2001,73,ACTOR IN A SUPPORTING ROLE,Joaquin Phoenix,Gladiator,FALSE,white,white
777,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jim Broadbent,Iris,TRUE,white,white
778,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Training Day,FALSE,white,white
779,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Sexy Beast,FALSE,asian,asian
780,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Ian McKellen,The Lord of the Rings: The Fellowship of the Ring,FALSE,white,white
781,2001,2002,74,ACTOR IN A SUPPORTING ROLE,Jon Voight,Ali,FALSE,white,white
782,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Chris Cooper,Adaptation,TRUE,white,white
783,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Ed Harris,The Hours,FALSE,white,white
784,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Paul Newman,Road to Perdition,FALSE,white,white
785,2002,2003,75,ACTOR IN A SUPPORTING ROLE,John C. Reilly,Chicago,FALSE,white,white
786,2002,2003,75,ACTOR IN A SUPPORTING ROLE,Christopher Walken,Catch Me If You Can,FALSE,white,white
787,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Alec Baldwin,The Cooler,FALSE,white,white
788,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Benicio Del Toro,21 Grams,FALSE,white,white
789,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,In America,FALSE,black,black
790,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Tim Robbins,Mystic River,TRUE,white,white
791,2003,2004,76,ACTOR IN A SUPPORTING ROLE,Ken Watanabe,The Last Samurai,FALSE,asian,asian
792,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Alan Alda,The Aviator,FALSE,white,white
793,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Thomas Haden Church,Sideways,FALSE,white,white
794,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Jamie Foxx,Collateral,FALSE,black,black
795,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Morgan Freeman,Million Dollar Baby,TRUE,black,black
796,2004,2005,77,ACTOR IN A SUPPORTING ROLE,Clive Owen,Closer,FALSE,white,white
797,2005,2006,78,ACTOR IN A SUPPORTING ROLE,George Clooney,Syriana,TRUE,white,white
798,2005,2006,78,ACTOR IN A SUPPORTING ROLE,Matt Dillon,Crash,FALSE,white,white
799,2005,2006,78,ACTOR IN A SUPPORTING ROLE,Paul Giamatti,Cinderella Man,FALSE,white,white
800,2005,2006,78,ACTOR IN A SUPPORTING ROLE,Jake Gyllenhaal,Brokeback Mountain,FALSE,white,white
801,2005,2006,78,ACTOR IN A SUPPORTING ROLE,William Hurt,A History of Violence,FALSE,white,white
802,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Alan Arkin,Little Miss Sunshine,TRUE,white,white
803,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Jackie Earle Haley,Little Children,FALSE,white,white
804,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,Blood Diamond,FALSE,black,black
805,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Eddie Murphy,Dreamgirls,FALSE,black,black
806,2006,2007,79,ACTOR IN A SUPPORTING ROLE,Mark Wahlberg,The Departed,FALSE,white,white
807,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Casey Affleck,The Assassination of Jesse James by the Coward Robert Ford,FALSE,white,white
808,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Javier Bardem,No Country for Old Men,TRUE,white,white
809,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Charlie Wilson's War,FALSE,white,white
810,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Hal Holbrook,Into the Wild,FALSE,white,white
811,2007,2008,80,ACTOR IN A SUPPORTING ROLE,Tom Wilkinson,Michael Clayton,FALSE,white,white
812,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Josh Brolin,Milk,FALSE,white,white
813,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Robert Downey Jr.,Tropic Thunder,FALSE,white,white
814,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,Doubt,FALSE,white,white
815,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Heath Ledger,The Dark Knight,TRUE,white,white
816,2008,2009,81,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Revolutionary Road,FALSE,white,white
817,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Matt Damon,Invictus,FALSE,white,white
818,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Woody Harrelson,The Messenger,FALSE,white,white
819,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,The Last Station,FALSE,white,white
820,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Stanley Tucci,The Lovely Bones,FALSE,white,white
821,2009,2010,82,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Inglourious Basterds,TRUE,white,white
822,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Christian Bale,The Fighter,TRUE,white,white
823,2010,2011,83,ACTOR IN A SUPPORTING ROLE,John Hawkes,Winter's Bone,FALSE,white,white
824,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Jeremy Renner,The Town,FALSE,white,white
825,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,The Kids Are All Right,FALSE,white,white
826,2010,2011,83,ACTOR IN A SUPPORTING ROLE,Geoffrey Rush,The King's Speech,FALSE,white,white
827,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Kenneth Branagh,My Week with Marilyn,FALSE,white,white
828,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Jonah Hill,Moneyball,FALSE,white,white
829,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Nick Nolte,Warrior,FALSE,white,white
830,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,Beginners,TRUE,white,white
831,2011,2012,84,ACTOR IN A SUPPORTING ROLE,Max von Sydow,Extremely Loud & Incredibly Close,FALSE,white,white
832,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Alan Arkin,Argo,FALSE,white,white
833,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Robert De Niro,Silver Linings Playbook,FALSE,white,white
834,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Philip Seymour Hoffman,The Master,FALSE,white,white
835,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,Lincoln,FALSE,white,white
836,2012,2013,85,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,Django Unchained,TRUE,white,white
837,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Barkhad Abdi,Captain Phillips,FALSE,black,black
838,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Bradley Cooper,American Hustle,FALSE,white,white
839,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Michael Fassbender,12 Years a Slave,FALSE,white,white
840,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Jonah Hill,The Wolf of Wall Street,FALSE,white,white
841,2013,2014,86,ACTOR IN A SUPPORTING ROLE,Jared Leto,Dallas Buyers Club,TRUE,white,white
842,2014,2015,87,ACTOR IN A SUPPORTING ROLE,Robert Duvall,The Judge,FALSE,white,white
843,2014,2015,87,ACTOR IN A SUPPORTING ROLE,Ethan Hawke,Boyhood,FALSE,white,white
844,2014,2015,87,ACTOR IN A SUPPORTING ROLE,Edward Norton,Birdman or (The Unexpected Virtue of Ignorance),FALSE,white,white
845,2014,2015,87,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Foxcatcher,FALSE,white,white
846,2014,2015,87,ACTOR IN A SUPPORTING ROLE,J.K. Simmons,Whiplash,TRUE,white,white
847,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Christian Bale,The Big Short,FALSE,white,white
848,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Tom Hardy,The Revenant,FALSE,white,white
849,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,Spotlight,FALSE,white,white
850,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Mark Rylance,Bridge of Spies,TRUE,white,white
851,2015,2016,88,ACTOR IN A SUPPORTING ROLE,Sylvester Stallone,Creed,FALSE,white,white
852,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Moonlight,TRUE,black,black
853,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,Hell or High Water,FALSE,white,white
854,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Lucas Hedges,Manchester by the Sea,FALSE,white,white
855,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Dev Patel,Lion,FALSE,asian,asian
856,2016,2017,89,ACTOR IN A SUPPORTING ROLE,Michael Shannon,Nocturnal Animals,FALSE,white,white
857,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,The Florida Project,FALSE,white,white
858,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Woody Harrelson,"Three Billboards outside Ebbing, Missouri",FALSE,white,white
859,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Richard Jenkins,The Shape of Water,FALSE,white,white
860,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,All the Money in the World,FALSE,white,white
861,2017,2018,90,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,"Three Billboards outside Ebbing, Missouri",TRUE,white,white
862,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Mahershala Ali,Green Book,TRUE,black,black
863,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Adam Driver,BlacKkKlansman,FALSE,white,white
864,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,FALSE,white,white
865,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Richard E. Grant,Can You Ever Forgive Me?,FALSE,white,white
866,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Rockwell,Vice,FALSE,white,white
867,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Tom Hanks,A Beautiful Day in the Neighborhood,FALSE,white,white
868,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Anthony Hopkins,The Two Popes,FALSE,white,white
869,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Al Pacino,The Irishman,FALSE,white,white
870,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Joe Pesci,The Irishman,FALSE,white,white
871,2019,2020,92,ACTOR IN A SUPPORTING ROLE,Brad Pitt,Once upon a Time...in Hollywood,TRUE,white,white
872,1927,1928,1,ACTRESS IN A LEADING ROLE,Louise Dresser,A Ship Comes In,FALSE,white,white
873,1927,1928,1,ACTRESS IN A LEADING ROLE,Janet Gaynor,7th Heaven,TRUE,white,white
874,1927,1928,1,ACTRESS IN A LEADING ROLE,Gloria Swanson,Sadie Thompson,FALSE,white,white
875,1928,1929,2,ACTRESS IN A LEADING ROLE,Ruth Chatterton,Madame X,FALSE,white,white
876,1928,1929,2,ACTRESS IN A LEADING ROLE,Betty Compson,The Barker,FALSE,white,white
877,1928,1929,2,ACTRESS IN A LEADING ROLE,Jeanne Eagels,The Letter,FALSE,white,white
878,1928,1929,2,ACTRESS IN A LEADING ROLE,Corinne Griffith,The Divine Lady,FALSE,white,white
879,1928,1929,2,ACTRESS IN A LEADING ROLE,Bessie Love,The Broadway Melody,FALSE,white,white
880,1928,1929,2,ACTRESS IN A LEADING ROLE,Mary Pickford,Coquette,TRUE,white,white
881,1929,1930,3,ACTRESS IN A LEADING ROLE,Nancy Carroll,The Devil's Holiday,FALSE,white,white
882,1929,1930,3,ACTRESS IN A LEADING ROLE,Ruth Chatterton,Sarah and Son,FALSE,white,white
883,1929,1930,3,ACTRESS IN A LEADING ROLE,Greta Garbo,Anna Christie,FALSE,white,white
884,1929,1930,3,ACTRESS IN A LEADING ROLE,Norma Shearer,The Divorcee,TRUE,white,white
885,1929,1930,3,ACTRESS IN A LEADING ROLE,Norma Shearer,Their Own Desire,FALSE,white,white
886,1929,1930,3,ACTRESS IN A LEADING ROLE,Gloria Swanson,The Trespasser,FALSE,white,white
887,1930,1931,4,ACTRESS IN A LEADING ROLE,Marlene Dietrich,Morocco,FALSE,white,white
888,1930,1931,4,ACTRESS IN A LEADING ROLE,Marie Dressler,Min and Bill,TRUE,white,white
889,1930,1931,4,ACTRESS IN A LEADING ROLE,Irene Dunne,Cimarron,FALSE,white,white
890,1930,1931,4,ACTRESS IN A LEADING ROLE,Ann Harding,Holiday,FALSE,white,white
891,1930,1931,4,ACTRESS IN A LEADING ROLE,Norma Shearer,A Free Soul,FALSE,white,white
892,1931,1932,5,ACTRESS IN A LEADING ROLE,Marie Dressler,Emma,FALSE,white,white
893,1931,1932,5,ACTRESS IN A LEADING ROLE,Lynn Fontanne,The Guardsman,FALSE,white,white
894,1931,1932,5,ACTRESS IN A LEADING ROLE,Helen Hayes,The Sin of Madelon Claudet,TRUE,white,white
895,1932,1933,6,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Morning Glory,TRUE,white,white
896,1932,1933,6,ACTRESS IN A LEADING ROLE,May Robson,Lady for a Day,FALSE,white,white
897,1932,1933,6,ACTRESS IN A LEADING ROLE,Diana Wynyard,Cavalcade,FALSE,white,white
898,1934,1935,7,ACTRESS IN A LEADING ROLE,Claudette Colbert,It Happened One Night,TRUE,white,white
899,1934,1935,7,ACTRESS IN A LEADING ROLE,Bette Davis,Of Human Bondage,FALSE,white,white
900,1934,1935,7,ACTRESS IN A LEADING ROLE,Grace Moore,One Night of Love,FALSE,white,white
901,1934,1935,7,ACTRESS IN A LEADING ROLE,Norma Shearer,The Barretts of Wimpole Street,FALSE,white,white
902,1935,1936,8,ACTRESS IN A LEADING ROLE,Elisabeth Bergner,Escape Me Never,FALSE,white,white
903,1935,1936,8,ACTRESS IN A LEADING ROLE,Claudette Colbert,Private Worlds,FALSE,white,white
904,1935,1936,8,ACTRESS IN A LEADING ROLE,Bette Davis,Dangerous,TRUE,white,white
905,1935,1936,8,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Alice Adams,FALSE,white,white
906,1935,1936,8,ACTRESS IN A LEADING ROLE,Miriam Hopkins,Becky Sharp,FALSE,white,white
907,1935,1936,8,ACTRESS IN A LEADING ROLE,Merle Oberon,The Dark Angel,FALSE,asian,asian
908,1936,1937,9,ACTRESS IN A LEADING ROLE,Irene Dunne,Theodora Goes Wild,FALSE,white,white
909,1936,1937,9,ACTRESS IN A LEADING ROLE,Gladys George,Valiant Is the Word for Carrie,FALSE,white,white
910,1936,1937,9,ACTRESS IN A LEADING ROLE,Carole Lombard,My Man Godfrey,FALSE,white,white
911,1936,1937,9,ACTRESS IN A LEADING ROLE,Luise Rainer,The Great Ziegfeld,TRUE,white,white
912,1936,1937,9,ACTRESS IN A LEADING ROLE,Norma Shearer,Romeo and Juliet,FALSE,white,white
913,1937,1938,10,ACTRESS IN A LEADING ROLE,Irene Dunne,The Awful Truth,FALSE,white,white
914,1937,1938,10,ACTRESS IN A LEADING ROLE,Greta Garbo,Camille,FALSE,white,white
915,1937,1938,10,ACTRESS IN A LEADING ROLE,Janet Gaynor,A Star Is Born,FALSE,white,white
916,1937,1938,10,ACTRESS IN A LEADING ROLE,Luise Rainer,The Good Earth,TRUE,white,white
917,1937,1938,10,ACTRESS IN A LEADING ROLE,Barbara Stanwyck,Stella Dallas,FALSE,white,white
918,1938,1939,11,ACTRESS IN A LEADING ROLE,Fay Bainter,White Banners,FALSE,white,white
919,1938,1939,11,ACTRESS IN A LEADING ROLE,Bette Davis,Jezebel,TRUE,white,white
920,1938,1939,11,ACTRESS IN A LEADING ROLE,Wendy Hiller,Pygmalion,FALSE,white,white
921,1938,1939,11,ACTRESS IN A LEADING ROLE,Norma Shearer,Marie Antoinette,FALSE,white,white
922,1938,1939,11,ACTRESS IN A LEADING ROLE,Margaret Sullavan,Three Comrades,FALSE,white,white
923,1939,1940,12,ACTRESS IN A LEADING ROLE,Bette Davis,Dark Victory,FALSE,white,white
924,1939,1940,12,ACTRESS IN A LEADING ROLE,Irene Dunne,Love Affair,FALSE,white,white
925,1939,1940,12,ACTRESS IN A LEADING ROLE,Greta Garbo,Ninotchka,FALSE,white,white
926,1939,1940,12,ACTRESS IN A LEADING ROLE,Greer Garson,"Goodbye, Mr. Chips",FALSE,white,white
927,1939,1940,12,ACTRESS IN A LEADING ROLE,Vivien Leigh,Gone with the Wind,TRUE,white,white
928,1940,1941,13,ACTRESS IN A LEADING ROLE,Bette Davis,The Letter,FALSE,white,white
929,1940,1941,13,ACTRESS IN A LEADING ROLE,Joan Fontaine,Rebecca,FALSE,white,white
930,1940,1941,13,ACTRESS IN A LEADING ROLE,Katharine Hepburn,The Philadelphia Story,FALSE,white,white
931,1940,1941,13,ACTRESS IN A LEADING ROLE,Ginger Rogers,Kitty Foyle,TRUE,white,white
932,1940,1941,13,ACTRESS IN A LEADING ROLE,Martha Scott,Our Town,FALSE,white,white
933,1941,1942,14,ACTRESS IN A LEADING ROLE,Bette Davis,The Little Foxes,FALSE,white,white
934,1941,1942,14,ACTRESS IN A LEADING ROLE,Olivia de Havilland,Hold Back the Dawn,FALSE,white,white
935,1941,1942,14,ACTRESS IN A LEADING ROLE,Joan Fontaine,Suspicion,TRUE,white,white
936,1941,1942,14,ACTRESS IN A LEADING ROLE,Greer Garson,Blossoms in the Dust,FALSE,white,white
937,1941,1942,14,ACTRESS IN A LEADING ROLE,Barbara Stanwyck,Ball of Fire,FALSE,white,white
938,1942,1943,15,ACTRESS IN A LEADING ROLE,Bette Davis,"Now, Voyager",FALSE,white,white
939,1942,1943,15,ACTRESS IN A LEADING ROLE,Greer Garson,Mrs. Miniver,TRUE,white,white
940,1942,1943,15,ACTRESS IN A LEADING ROLE,Katharine Hepburn,Woman of the Year,FALSE,white,white
941,1942,1943,15,ACTRESS IN A LEADING ROLE,Rosalind Russell,My Sister Eileen,FALSE,white,white
942,1942,1943,15,ACTRESS IN A LEADING ROLE,Teresa Wright,The Pride of the Yankees,FALSE,white,white
943,1943,1944,16,ACTRESS IN A LEADING ROLE,Jean Arthur,The More the Merrier,FALSE,white,white
944,1943,1944,16,ACTRESS IN A LEADING ROLE,Ingrid Bergman,For Whom the Bell Tolls,FALSE,white,white
945,1943,1944,16,ACTRESS IN A LEADING ROLE,Joan Fontaine,The Constant Nymph,FALSE,white,white
946,1943,1944,16,ACTRESS IN A LEADING ROLE,Greer Garson,Madame Curie,FALSE,white,white
947,1943,1944,16,ACTRESS IN A LEADING ROLE,Jennifer Jones,The Song of Bernadette,TRUE,white,white
948,1944,1945,17,ACTRESS IN A LEADING ROLE,Ingrid Bergman,Gaslight,TRUE,white,white
949,1944,1945,17,ACTRESS IN A LEADING ROLE,Claudette Colbert,Since You Went Away,FALSE,white,white
950,1944,1945,17,ACTRESS IN A LEADING ROLE,Bette Davis,Mr. Skeffington,FALSE,white,white
951,1944,1945,17,ACTRESS IN A LEADING ROLE,Greer Garson,Mrs. Parkington,FALSE,white,white
952,1944,1945,17,ACTRESS IN A LEADING ROLE,Barbara Stanwyck,Double Indemnity,FALSE,white,white
953,1945,1946,18,ACTRESS IN A LEADING ROLE,Ingrid Bergman,The Bells of St. Mary's,FALSE,white,white
954,1945,1946,18,ACTRESS IN A LEADING ROLE,Joan Crawford,Mildred Pierce,TRUE,white,white
955,1945,1946,18,ACTRESS IN A LEADING ROLE,Greer Garson,The Valley of Decision,FALSE,white,white
956,1945,1946,18,ACTRESS IN A LEADING ROLE,Jennifer Jones,Love Letters,FALSE,white,white
957,1945,1946,18,ACTRESS IN A LEADING ROLE,Gene Tierney,Leave Her to Heaven,FALSE,white,white
958,1946,1947,19,ACTRESS IN A LEADING ROLE,Olivia de Havilland,To Each His Own,TRUE,white,white
959,1946,1947,19,ACTRESS IN A LEADING ROLE,Celia Johnson,Brief Encounter,FALSE,white,white
960,1946,1947,19,ACTRESS IN A LEADING ROLE,Jennifer Jones,Duel in the Sun,FALSE,white,white
961,1946,1947,19,ACTRESS IN A LEADING ROLE,Rosalind Russell,Sister Kenny,FALSE,white,white
962,1946,1947,19,ACTRESS IN A LEADING ROLE,Jane Wyman,The Yearling,FALSE,white,white
963,1947,1948,20,ACTRESS IN A LEADING ROLE,Joan Crawford,Possessed,FALSE,white,white
964,1947,1948,20,ACTRESS IN A LEADING ROLE,Susan Hayward,Smash-Up--The Story of a Woman,FALSE,white,white
965,1947,1948,20,ACTRESS IN A LEADING ROLE,Dorothy McGuire,Gentleman's Agreement,FALSE,white,white
966,1947,1948,20,ACTRESS IN A LEADING ROLE,Rosalind Russell,Mourning Becomes Electra,FALSE,white,white
967,1947,1948,20,ACTRESS IN A LEADING ROLE,Loretta Young,The Farmer's Daughter,TRUE,white,white
968,1948,1949,21,ACTRESS IN A LEADING ROLE,Ingrid Bergman,Joan of Arc,FALSE,white,white
969,1948,1949,21,ACTRESS IN A LEADING ROLE,Olivia de Havilland,The Snake Pit,FALSE,white,white
970,1948,1949,21,ACTRESS IN A LEADING ROLE,Irene Dunne,I Remember Mama,FALSE,white,white
971,1948,1949,21,ACTRESS IN A LEADING ROLE,Barbara Stanwyck,"Sorry, Wrong Number",FALSE,white,white
972,1948,1949,21,ACTRESS IN A LEADING ROLE,Jane Wyman,Johnny Belinda,TRUE,white,white
973,1949,1950,22,ACTRESS IN A LEADING ROLE,Jeanne Crain,Pinky,FALSE,white,white
974,1949,1950,22,ACTRESS IN A LEADING ROLE,Olivia de Havilland,The Heiress,TRUE,white,white
975,1949,1950,22,ACTRESS IN A LEADING ROLE,Susan Hayward,My Foolish Heart,FALSE,white,white
976,1949,1950,22,ACTRESS IN A LEADING ROLE,Deborah Kerr,"Edward, My Son",FALSE,white,white
977,1949,1950,22,ACTRESS IN A LEADING ROLE,Loretta Young,Come to the Stable,FALSE,white,white
978,1950,1951,23,ACTRESS IN A LEADING ROLE,Anne Baxter,All about Eve,FALSE,white,white
979,1950,1951,23,ACTRESS IN A LEADING ROLE,Bette Davis,All about Eve,FALSE,white,white
980,1950,1951,23,ACTRESS IN A LEADING ROLE,Judy Holliday,Born Yesterday,TRUE,white,white
981,1950,1951,23,ACTRESS IN A LEADING ROLE,Eleanor Parker,Caged,FALSE,white,white
982,1950,1951,23,ACTRESS IN A LEADING ROLE,Gloria Swanson,Sunset Blvd.,FALSE,white,white
983,1951,1952,24,ACTRESS IN A LEADING ROLE,Katharine Hepburn,The African Queen,FALSE,white,white
984,1951,1952,24,ACTRESS IN A LEADING ROLE,Vivien Leigh,A Streetcar Named Desire,TRUE,white,white
985,1951,1952,24,ACTRESS IN A LEADING ROLE,Eleanor Parker,Detective Story,FALSE,white,white
986,1951,1952,24,ACTRESS IN A LEADING ROLE,Shelley Winters,A Place in the Sun,FALSE,white,white
987,1951,1952,24,ACTRESS IN A LEADING ROLE,Jane Wyman,The Blue Veil,FALSE,white,white
988,1952,1953,25,ACTRESS IN A LEADING ROLE,Shirley Booth,"Come Back, Little Sheba",TRUE,white,white
989,1952,1953,25,ACTRESS IN A LEADING ROLE,Joan Crawford,Sudden Fear,FALSE,white,white
990,1952,1953,25,ACTRESS IN A LEADING ROLE,Bette Davis,The Star,FALSE,white,white
991,1952,1953,25,ACTRESS IN A LEADING ROLE,Julie Harris,The Member of the Wedding,FALSE,white,white
992,1952,1953,25,ACTRESS IN A LEADING ROLE,Susan Hayward,With a Song in My Heart,FALSE,white,white
993,1953,1954,26,ACTRESS IN A LEADING ROLE,Leslie Caron,Lili,FALSE,white,white
994,1953,1954,26,ACTRESS IN A LEADING ROLE,Ava Gardner,Mogambo,FALSE,white,white
995,1953,1954,26,ACTRESS IN A LEADING ROLE,Audrey Hepburn,Roman Holiday,TRUE,white,white
996,1953,1954,26,ACTRESS IN A LEADING ROLE,Deborah Kerr,From Here to Eternity,FALSE,white,white
